method,keep,mask_p,sampling,cs_type,n,r_hat,radius,lcb_f,ucb_f
cip-const,384,0.2,adaptive,hoeffding,200,0.8683895953450701,0.274635328613893,-0.14302492395896316,0.40624573326882296
cip-const,384,0.2,adaptive,hoeffding,500,0.8751203669050046,0.18414610411317237,-0.05926647101817695,0.30902573720816773
cip-const,384,0.2,adaptive,hoeffding,1000,0.8516265892109924,0.13553405443948416,0.012839356349523379,0.28390746522849175
cip-const,384,0.2,adaptive,hoeffding,2000,0.8573986120419849,0.09945869996028617,0.04314268799772902,0.24206008791830125
cip-const,384,0.2,adaptive,hoeffding,5000,0.8768834166289762,0.06580888554144937,0.057307697829574455,0.1889254689124732
cip-const,384,0.2,adaptive,hoeffding,10000,0.8940569200278882,0.04802981695136191,0.05791326302074995,0.1539728969234737
cip-const,384,0.2,adaptive,betting,50,0.9054891004624369,0.22637472312075652,0.0,0.45274944624151303
cip-const,384,0.2,adaptive,betting,100,0.8668146849103504,0.18545298112189496,0.0,0.3709059622437899
cip-const,384,0.2,adaptive,betting,200,0.8683895953450703,0.1518014253772315,0.0,0.303602850754463
cip-const,384,0.2,adaptive,betting,500,0.8751203669050048,0.10908595059259507,0.0199168150186404,0.23808871620383054
cip-const,384,0.2,adaptive,betting,1000,0.851626589210992,0.08113193543125752,0.068587475133435,0.23085134599595003
cip-const,384,0.2,adaptive,betting,2000,0.8573986120419865,0.060106698789862245,0.08324947632829072,0.2034628739080152
cip-const,384,0.2,adaptive,betting,5000,0.8768834166289725,0.03742479637999013,0.08618641814288486,0.16103601090286512
cip-const,384,0.2,adaptive,betting,10000,0.8940569200278887,0.022479180988497605,0.08364445530234144,0.12860281727933665
cip-const,384,0.5,iid,hoeffding,50,0.9,0.34656349731962505,-0.24656349731962512,0.4465634973196251
cip-const,384,0.5,iid,hoeffding,100,0.9,0.25881383394788676,-0.15881383394788684,0.3588138339478868
cip-const,384,0.5,iid,hoeffding,200,0.905,0.19224473002972509,-0.097244730029725,0.28724473002972506
cip-const,384,0.5,iid,hoeffding,500,0.872,0.12890227287922065,-0.0009022728792207335,0.25690227287922063
cip-const,384,0.5,iid,hoeffding,1000,0.892,0.09487383810763891,0.013126161892361043,0.20287383810763893
cip-const,384,0.5,iid,hoeffding,2000,0.8895,0.06962108997220032,0.04087891002779975,0.18012108997220033
cip-const,384,0.5,iid,hoeffding,5000,0.885,0.046066219879014554,0.06893378012098539,0.1610662198790146
cip-const,384,0.5,iid,hoeffding,10000,0.8892,0.03362087186595333,0.0771791281340467,0.14442087186595332
cip-const,384,0.5,iid,betting,50,0.9,0.1569347381591797,0.0,0.3138694763183594
cip-const,384,0.5,iid,betting,100,0.9,0.11398048400878891,0.007177734375000133,0.23513870239257795
cip-const,384,0.5,iid,betting,200,0.905,0.07401519775390619,0.03363616943359382,0.1816665649414062
cip-const,384,0.5,iid,betting,500,0.872,0.04750573730468749,0.08692968750000007,0.18194116210937505
cip-const,384,0.5,iid,betting,1000,0.892,0.03138810729980468,0.08184374999999999,0.14461996459960935
cip-const,384,0.5,iid,betting,2000,0.8895,0.02472340583801269,0.08892471313476569,0.13837152481079107
cip-const,384,0.5,iid,betting,5000,0.885,0.017217807769775495,0.09901763916015616,0.13345325469970715
cip-const,384,0.5,iid,betting,10000,0.8892,0.012169380187988188,0.09928989257812515,0.12362865295410153
cip-const,384,0.5,adaptive,hoeffding,50,0.91428582894479,0.49509071045660724,-0.4093765394013973,0.5808048815118172
cip-const,384,0.5,adaptive,hoeffding,100,0.8857153306217346,0.3697340484969811,-0.25544937911871557,0.48401871787524653
cip-const,384,0.5,adaptive,hoeffding,200,0.8785719917485066,0.274635328613893,-0.1532073203623996,0.3960633368653863
cip-const,384,0.5,adaptive,hoeffding,500,0.8600003834395653,0.18414610411317237,-0.044146487552737756,0.32414572067360703
cip-const,384,0.5,adaptive,hoeffding,1000,0.8385725303917118,0.13553405443948416,0.025893415168804057,0.29696152404777243
cip-const,384,0.5,adaptive,hoeffding,2000,0.8535770096031594,0.09945869996028617,0.04696429043655437,0.24588169035712681
cip-const,384,0.5,adaptive,hoeffding,5000,0.8705713761387578,0.06580888554144937,0.06361973831979284,0.19523750940269158
cip-const,384,0.5,adaptive,hoeffding,10000,0.8827012565919821,0.04802981695136191,0.06926892645665605,0.16532856035937982
cip-const,384,0.5,adaptive,betting,50,0.9142858071465201,0.2297921042523594,0.0,0.4595842085047188
cip-const,384,0.5,adaptive,betting,100,0.8857153095046606,0.18311512966986426,0.0,0.3662302593397285
cip-const,384,0.5,adaptive,betting,200,0.8785719708017314,0.15133149562687942,0.0,0.30266299125375884
cip-const,384,0.5,adaptive,betting,500,0.8600003630036878,0.11778613498794704,0.0256798596069977,0.2612521295828918
cip-const,384,0.5,adaptive,betting,1000,0.8385725104667311,0.08641395595152285,0.07626224042941088,0.24909015233245657
cip-const,384,0.5,adaptive,betting,2000,0.8535769893375796,0.0639096545230809,0.08334874577514984,0.21116805482131162
cip-const,384,0.5,adaptive,betting,5000,0.8705713554644604,0.040194038201985305,0.08964934244881206,0.17003741885278267
cip-const,384,0.5,adaptive,betting,10000,0.8827012356349891,0.02726868843298408,0.09027845635283727,0.14481583321880542
cip-const,256,0.1,iid,hoeffding,50,0.92,0.34656349731962505,-0.26656349731962514,0.42656349731962506
cip-const,256,0.1,iid,hoeffding,100,0.9,0.25881383394788676,-0.15881383394788684,0.3588138339478868
cip-const,256,0.1,iid,hoeffding,200,0.905,0.19224473002972509,-0.097244730029725,0.28724473002972506
cip-const,256,0.1,iid,hoeffding,500,0.882,0.12890227287922065,-0.010902272879220742,0.24690227287922062
cip-const,256,0.1,iid,hoeffding,1000,0.903,0.09487383810763891,0.0021261618923610337,0.19187383810763892
cip-const,256,0.1,iid,hoeffding,2000,0.8975,0.06962108997220032,0.032878910027799746,0.17212108997220033
cip-const,256,0.1,iid,hoeffding,5000,0.8956,0.046066219879014554,0.058333780120985446,0.15046621987901465
cip-const,256,0.1,iid,hoeffding,10000,0.8991,0.03362087186595333,0.06727912813404668,0.1345208718659533
cip-const,256,0.1,iid,betting,50,0.92,0.14253417968750004,0.0,0.2850683593750001
cip-const,256,0.1,iid,betting,100,0.9,0.11387367248535152,0.006677246093749867,0.2344245910644529
cip-const,256,0.1,iid,betting,200,0.905,0.07458549499511719,0.0334622192382813,0.18263320922851567
cip-const,256,0.1,iid,betting,500,0.882,0.04712554931640617,0.0776895751953125,0.17194067382812483
cip-const,256,0.1,iid,betting,1000,0.903,0.029657352447509833,0.07240069580078112,0.1317154006958008
cip-const,256,0.1,iid,betting,2000,0.8975,0.023920507431030302,0.08161712646484365,0.12945814132690425
cip-const,256,0.1,iid,betting,5000,0.8956,0.016381065368652303,0.08935554199218765,0.12211767272949225
cip-const,256,0.1,iid,betting,10000,0.8991,0.011471068954467811,0.09014735107421878,0.11308948898315441
cip-const,256,0.1,adaptive,hoeffding,50,0.9184883422404527,0.49509071045660724,-0.41357905269705997,0.5766023682161545
cip-const,256,0.1,adaptive,hoeffding,100,0.8785289133526385,0.3697340484969811,-0.2482629618496195,0.4912051351443426
cip-const,256,0.1,adaptive,hoeffding,200,0.8605546438321471,0.274635328613893,-0.13518997244604014,0.414080684781746
cip-const,256,0.1,adaptive,hoeffding,500,0.8663579396391288,0.18414610411317237,-0.05050404375230122,0.31778816447404357
cip-const,256,0.1,adaptive,hoeffding,1000,0.8723288131742738,0.13553405443948416,-0.007862867613757984,0.2632052412652104
cip-const,256,0.1,adaptive,hoeffding,2000,0.8776384967598133,0.09945869996028617,0.022902803279900574,0.2218202032004728
cip-const,256,0.1,adaptive,hoeffding,5000,0.8868864801206626,0.06580888554144937,0.04730463433788801,0.17892240542078675
cip-const,256,0.1,adaptive,hoeffding,10000,0.8930384911321803,0.04802981695136191,0.05893169191645786,0.15499132581918162
cip-const,256,0.1,adaptive,betting,50,0.9184883422404525,0.19265061423747065,0.0,0.3853012284749413
cip-const,256,0.1,adaptive,betting,100,0.8785289133526385,0.1609400664454913,0.0,0.3218801328909826
cip-const,256,0.1,adaptive,betting,200,0.8605546438321472,0.1279226644318358,0.016197085309201498,0.2720424141728731
cip-const,256,0.1,adaptive,betting,500,0.8663579396391285,0.0809844048165651,0.05437489975090992,0.21634370938404013
cip-const,256,0.1,adaptive,betting,1000,0.8723288131742734,0.06119877029959975,0.06851269333637466,0.19091023393557416
cip-const,256,0.1,adaptive,betting,2000,0.8776384967598141,0.045491086611849085,0.0785716832663288,0.16955385649002697
cip-const,256,0.1,adaptive,betting,5000,0.8868864801206624,0.028543503007146476,0.08532505557435321,0.14241206158864617
cip-const,256,0.1,adaptive,betting,10000,0.8930384911321797,0.020196215793397254,0.0872271331977188,0.1276195647845133
cip-const,256,0.2,iid,hoeffding,50,0.92,0.34656349731962505,-0.26656349731962514,0.42656349731962506
cip-const,256,0.2,iid,hoeffding,100,0.9,0.25881383394788676,-0.15881383394788684,0.3588138339478868
cip-const,256,0.2,iid,hoeffding,200,0.905,0.19224473002972509,-0.097244730029725,0.28724473002972506
cip-const,256,0.2,iid,hoeffding,500,0.882,0.12890227287922065,-0.010902272879220742,0.24690227287922062
cip-const,256,0.2,iid,hoeffding,1000,0.902,0.09487383810763891,0.0031261618923610346,0.19287383810763892
cip-const,256,0.2,iid,hoeffding,2000,0.8975,0.06962108997220032,0.032878910027799746,0.17212108997220033
cip-const,256,0.2,iid,hoeffding,5000,0.895,0.046066219879014554,0.05893378012098538,0.15106621987901458
cip-const,256,0.2,iid,hoeffding,10000,0.8986,0.03362087186595333,0.06777912813404674,0.13502087186595335
cip-const,256,0.2,iid,betting,50,0.92,0.14253417968750004,0.0,0.2850683593750001
cip-const,256,0.2,iid,betting,100,0.9,0.11387367248535152,0.006677246093749867,0.2344245910644529
cip-const,256,0.2,iid,betting,200,0.905,0.07458549499511719,0.0334622192382813,0.18263320922851567
cip-const,256,0.2,iid,betting,500,0.882,0.04712554931640617,0.0776895751953125,0.17194067382812483
cip-const,256,0.2,iid,betting,1000,0.902,0.0300886306762696,0.07296765136718741,0.13314491271972662
cip-const,256,0.2,iid,betting,2000,0.8975,0.023942995071411177,0.08158584594726559,0.12947183609008794
cip-const,256,0.2,iid,betting,5000,0.895,0.01645570755004888,0.08986267089843736,0.12277408599853512
cip-const,256,0.2,iid,betting,10000,0.8986,0.011449331665039031,0.09064976806640623,0.1135484313964843
cip-const,256,0.2,adaptive,hoeffding,50,0.8635039108525961,0.49509071045660724,-0.3585946213092033,0.6315867996040111
cip-const,256,0.2,adaptive,hoeffding,100,0.8418513201235328,0.3697340484969811,-0.21158536862051402,0.5278827283734483
cip-const,256,0.2,adaptive,hoeffding,200,0.8412542949267663,0.274635328613893,-0.11588962354065924,0.43338103368712666
cip-const,256,0.2,adaptive,hoeffding,500,0.8631251761673484,0.18414610411317237,-0.047271280280520855,0.32102092794582393
cip-const,256,0.2,adaptive,hoeffding,1000,0.8584348729250342,0.13553405443948416,0.006031072635481638,0.27709918151445
cip-const,256,0.2,adaptive,hoeffding,2000,0.8675505639777521,0.09945869996028617,0.03299073606196168,0.23190813598253412
cip-const,256,0.2,adaptive,hoeffding,5000,0.877610136916249,0.06580888554144937,0.056580977542301625,0.18819874862520036
cip-const,256,0.2,adaptive,hoeffding,10000,0.8923035915844448,0.04802981695136191,0.059666591464193286,0.15572622536691705
cip-const,256,0.2,adaptive,betting,50,0.8635039108525965,0.23342926983010398,0.0,0.46685853966020796
cip-const,256,0.2,adaptive,betting,100,0.8418513201235329,0.1907028795481197,0.0,0.3814057590962394
cip-const,256,0.2,adaptive,betting,200,0.8412542949267664,0.14986186666488377,0.015268115509466496,0.31499184883923403
cip-const,256,0.2,adaptive,betting,500,0.863125176167348,0.09939913787161986,0.04114688544118339,0.2399451611844231
cip-const,256,0.2,adaptive,betting,1000,0.8584348729250342,0.07510892300880723,0.06932370315395053,0.219541549171565
cip-const,256,0.2,adaptive,betting,2000,0.8675505639777525,0.05456080425850979,0.07958835449658286,0.18870996301360243
cip-const,256,0.2,adaptive,betting,5000,0.8776101369162495,0.035105332707737635,0.0881481434043141,0.15835880881978937
cip-const,256,0.2,adaptive,betting,10000,0.8923035915844431,0.022088519626561276,0.0860938222088059,0.13027086146192846
cip-const,256,0.5,iid,hoeffding,50,0.92,0.34656349731962505,-0.26656349731962514,0.42656349731962506
cip-const,256,0.5,iid,hoeffding,100,0.9,0.25881383394788676,-0.15881383394788684,0.3588138339478868
cip-const,256,0.5,iid,hoeffding,200,0.905,0.19224473002972509,-0.097244730029725,0.28724473002972506
cip-const,256,0.5,iid,hoeffding,500,0.88,0.12890227287922065,-0.00890227287922074,0.24890227287922062
cip-const,256,0.5,iid,hoeffding,1000,0.902,0.09487383810763891,0.0031261618923610346,0.19287383810763892
cip-const,256,0.5,iid,hoeffding,2000,0.897,0.06962108997220032,0.03337891002779969,0.17262108997220027
cip-const,256,0.5,iid,hoeffding,5000,0.8946,0.046066219879014554,0.059333780120985447,0.15146621987901465
cip-const,256,0.5,iid,hoeffding,10000,0.8972,0.03362087186595333,0.0691791281340467,0.1364208718659533
cip-const,256,0.5,iid,betting,50,0.92,0.14253417968750004,0.0,0.2850683593750001
cip-const,256,0.5,iid,betting,100,0.9,0.11387367248535152,0.006677246093749867,0.2344245910644529
cip-const,256,0.5,iid,betting,200,0.905,0.07458549499511719,0.0334622192382813,0.18263320922851567
cip-const,256,0.5,iid,betting,500,0.88,0.04709930419921876,0.07943847656250014,0.17363708496093766
cip-const,256,0.5,iid,betting,1000,0.902,0.029352890014648525,0.07366149902343733,0.13236727905273438
cip-const,256,0.5,iid,betting,2000,0.897,0.023737495422363364,0.08231072998046862,0.12978572082519535
cip-const,256,0.5,iid,betting,5000,0.8946,0.016324017333984475,0.09044302978515617,0.12309106445312512
cip-const,256,0.5,iid,betting,10000,0.8972,0.011567987060546847,0.09195781250000001,0.11509378662109371
cip-const,256,0.5,adaptive,hoeffding,50,0.9142858541663452,0.49509071045660724,-0.40937656462295235,0.580804856290262
cip-const,256,0.5,adaptive,hoeffding,100,0.8857152669168173,0.3697340484969811,-0.25544931541379845,0.48401878158016376
cip-const,256,0.5,adaptive,hoeffding,200,0.8785465211663144,0.274635328613893,-0.15318184978020732,0.3960888074475786
cip-const,256,0.5,adaptive,hoeffding,500,0.8714246564004381,0.18414610411317237,-0.05557076051361043,0.31272144771273425
cip-const,256,0.5,adaptive,hoeffding,1000,0.8458285400819262,0.13553405443948416,0.018637405478589608,0.289705514357558
cip-const,256,0.5,adaptive,hoeffding,2000,0.858662609807902,0.09945869996028617,0.04187869023181179,0.24079609015238423
cip-const,256,0.5,adaptive,hoeffding,5000,0.87751899684821,0.06580888554144937,0.05667211761034063,0.18828988869323937
cip-const,256,0.5,adaptive,hoeffding,10000,0.8889743677453218,0.04802981695136191,0.06299581530331633,0.1590554492060401
cip-const,256,0.5,adaptive,betting,50,0.914285833730467,0.2291991833718553,0.0,0.4583983667437106
cip-const,256,0.5,adaptive,betting,100,0.8857152464809389,0.18317596945755904,0.0,0.3663519389151181
cip-const,256,0.5,adaptive,betting,200,0.878546501071034,0.1514689562782926,0.0,0.3029379125565852
cip-const,256,0.5,adaptive,betting,500,0.8714246365776361,0.11721116953882671,0.015141378351972157,0.24956371742962558
cip-const,256,0.5,adaptive,betting,1000,0.8458285208381413,0.08571729319389765,0.06975129535418334,0.24118588174197864
cip-const,256,0.5,adaptive,betting,2000,0.8586625900872802,0.06378341994991343,0.07842968686593133,0.2059965267657582
cip-const,256,0.5,adaptive,betting,5000,0.8775189767052471,0.039575788470689155,0.08336517847539449,0.1625167554167728
cip-const,256,0.5,adaptive,betting,10000,0.8889743472583532,0.026947911690795356,0.08434056148591451,0.13823638486750522
cip-const,128,0.1,iid,hoeffding,50,0.92,0.34656349731962505,-0.26656349731962514,0.42656349731962506
cip-const,128,0.1,iid,hoeffding,100,0.9,0.25881383394788676,-0.15881383394788684,0.3588138339478868
cip-const,128,0.1,iid,hoeffding,200,0.905,0.19224473002972509,-0.097244730029725,0.28724473002972506
cip-const,128,0.1,iid,hoeffding,500,0.882,0.12890227287922065,-0.010902272879220742,0.24690227287922062
cip-const,128,0.1,iid,hoeffding,1000,0.902,0.09487383810763891,0.0031261618923610346,0.19287383810763892
cip-const,128,0.1,iid,hoeffding,2000,0.8975,0.06962108997220032,0.032878910027799746,0.17212108997220033
cip-const,128,0.1,iid,hoeffding,5000,0.8954,0.046066219879014554,0.058533780120985424,0.15066621987901463
cip-const,128,0.1,iid,hoeffding,10000,0.8989,0.03362087186595333,0.06747912813404666,0.13472087186595327
cip-const,128,0.1,iid,betting,50,0.92,0.14253417968750004,0.0,0.2850683593750001
cip-const,128,0.1,iid,betting,100,0.9,0.11387367248535152,0.006677246093749867,0.2344245910644529
cip-const,128,0.1,iid,betting,200,0.905,0.07458549499511719,0.0334622192382813,0.18263320922851567
cip-const,128,0.1,iid,betting,500,0.882,0.04712554931640617,0.0776895751953125,0.17194067382812483
cip-const,128,0.1,iid,betting,1000,0.902,0.0300886306762696,0.07296765136718741,0.13314491271972662
cip-const,128,0.1,iid,betting,2000,0.8975,0.023942995071411177,0.08158584594726559,0.12947183609008794
cip-const,128,0.1,iid,betting,5000,0.8954,0.01640374450683596,0.08952672119140626,0.12233421020507818
cip-const,128,0.1,iid,betting,10000,0.8989,0.011503342056274346,0.09030752563476563,0.11331420974731432
cip-const,128,0.1,adaptive,hoeffding,50,0.9307771404087544,0.49509071045660724,-0.4258678508653615,0.5643135700478529
cip-const,128,0.1,adaptive,hoeffding,100,0.9282206512242556,0.3697340484969811,-0.2979546997212368,0.44151339727272554
cip-const,128,0.1,adaptive,hoeffding,200,0.9145383308269084,0.274635328613893,-0.18917365944080133,0.36009699778698456
cip-const,128,0.1,adaptive,hoeffding,500,0.8894202152043581,0.18414610411317237,-0.07356631931753044,0.29472588890881424
cip-const,128,0.1,adaptive,hoeffding,1000,0.8729333059936761,0.13553405443948416,-0.00846736043316021,0.26260074844580805
cip-const,128,0.1,adaptive,hoeffding,2000,0.8756531482068822,0.09945869996028617,0.024888151832831662,0.2238055517534039
cip-const,128,0.1,adaptive,hoeffding,5000,0.8867043357219547,0.06580888554144937,0.0474867787365959,0.17910454981949464
cip-const,128,0.1,adaptive,hoeffding,10000,0.891226918187458,0.04802981695136191,0.06074326486118009,0.15680289876390385
cip-const,128,0.1,adaptive,betting,50,0.9307771404087544,0.1728162691711963,0.0,0.3456325383423926
cip-const,128,0.1,adaptive,betting,100,0.9282206512242556,0.12544563107871332,0.0,0.25089126215742663
cip-const,128,0.1,adaptive,betting,200,0.9145383308269086,0.10195478289021692,0.0,0.20390956578043384
cip-const,128,0.1,adaptive,betting,500,0.8894202152043584,0.07120187830569985,0.04368771759764889,0.1860914742090486
cip-const,128,0.1,adaptive,betting,1000,0.8729333059936757,0.05157278377222507,0.07786674244811664,0.1810123099925668
cip-const,128,0.1,adaptive,betting,2000,0.8756531482068821,0.0387782835547299,0.08695467316494909,0.1645112402744089
cip-const,128,0.1,adaptive,betting,5000,0.8867043357219528,0.024669964878401063,0.08909453847283466,0.1384344682296368
cip-const,128,0.1,adaptive,betting,10000,0.8912269181874591,0.017706244803009752,0.09128413160732518,0.12669662121334468
